,--aud,--constrained-intra,--intra-refresh,--no-asm,--slow-firstpass,--weightb,--aq-strength,--ipratio,--pbratio,--psy-rd,--qblur,--qcomp,--vbv-init,--aq-mode,--b-adapt,--bframes,--crf,--keyint,--lookahead-threads,--min-keyint,--qp,--qpstep,--qpmin,--qpmax,--rc-lookahead,--ref,--vbv-bufsize,--deblock,--me,--overscan,--preset,--scenecut,--tune
134,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,0.5,1.4,1.4,3.4,0.3,0.7,0.2,3,1,4,35,250,2,21,0,3,2,63,18,2,1000,1:1,dia,crop,placebo,40,ssim
135,--aud,,,,,--no-weightb,2.0,1.1,1.0,4.0,0.2,0.6,0.4,0,0,6,40,210,3,28,0,4,1,67,48,6,1000,-1:-1,umh,show,superfast,10,grain
136,,--constrained-intra,,,,--weightb,0.0,1.0,1.4,2.0,0.4,0.8,0.1,0,1,16,15,200,4,20,40,4,4,66,28,4,2000,-2:-2,hex,show,medium,10,ssim
137,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,1.5,1.1,1.2,3.8,0.6,0.9,0.5,2,1,6,20,210,4,24,50,5,2,69,48,2,2000,-1:-1,dia,show,slower,0,psnr
138,--aud,,,,,--weightb,2.5,1.5,1.3,2.6,0.5,0.8,0.8,2,1,8,15,250,1,28,40,5,1,66,48,4,2000,1:1,dia,crop,veryfast,0,psnr
139,,--constrained-intra,,,--slow-firstpass,--no-weightb,0.5,1.6,1.1,0.6,0.6,0.6,0.8,3,2,16,30,240,2,28,50,3,2,64,38,3,1000,-2:-2,umh,show,placebo,0,animation
140,--aud,,,--no-asm,,--weightb,3.0,1.6,1.1,4.2,0.4,0.6,0.9,3,2,14,15,300,2,20,10,5,1,62,18,5,1000,-2:-2,umh,crop,faster,0,animation
141,,,--intra-refresh,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.2,1.0,0.6,0.8,0.6,1,0,6,0,280,4,28,30,4,1,69,38,1,2000,1:1,hex,show,placebo,0,psnr
142,,,,,,--no-weightb,1.5,1.6,1.1,0.8,0.3,0.9,0.4,1,1,6,50,290,4,20,50,3,3,61,28,1,2000,-1:-1,dia,show,slower,0,psnr
143,--aud,,,,--slow-firstpass,--weightb,1.5,1.6,1.3,1.8,0.2,0.9,0.4,0,2,14,15,250,3,20,50,4,0,60,18,5,1000,-2:-2,dia,crop,ultrafast,30,animation
144,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,2.0,1.6,1.4,3.0,0.3,0.9,0.6,0,1,6,30,280,2,22,10,5,3,65,18,1,1000,-1:-1,dia,crop,medium,0,psnr
145,,--constrained-intra,,,,--weightb,0.0,1.1,1.2,3.4,0.3,0.6,0.4,1,0,6,50,240,1,29,50,5,0,63,28,4,1000,1:1,umh,crop,veryfast,0,grain
146,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.3,1.0,1.6,0.5,0.7,0.3,0,1,6,40,240,4,29,30,4,2,67,28,3,2000,-1:-1,dia,show,veryslow,40,ssim
147,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.2,1.4,2.2,0.6,0.9,0.2,3,1,10,50,220,0,23,10,3,0,68,28,3,2000,-2:-2,umh,show,ultrafast,0,grain
148,,,,--no-asm,--slow-firstpass,--no-weightb,1.5,1.4,1.2,4.0,0.3,0.9,0.3,2,0,12,10,230,0,26,10,3,2,65,18,3,1000,1:1,dia,show,faster,40,animation
149,,,,--no-asm,,--no-weightb,0.5,1.5,1.4,1.8,0.3,0.8,0.6,1,2,6,20,300,1,24,50,4,4,69,38,6,1000,1:1,hex,crop,veryslow,30,grain
150,--aud,--constrained-intra,,,,--weightb,3.0,1.5,1.1,4.8,0.4,0.6,0.3,1,2,12,15,240,0,24,20,3,1,64,18,3,1000,-1:-1,hex,show,veryslow,10,ssim
151,,--constrained-intra,,,,--weightb,2.0,1.0,1.3,2.4,0.6,0.6,0.9,0,2,12,5,230,4,23,10,5,4,61,48,2,1000,-1:-1,hex,crop,faster,30,animation
152,,,,,,--weightb,3.0,1.1,1.4,2.2,0.6,0.7,0.8,2,1,16,40,210,0,27,40,3,4,61,48,4,1000,1:1,hex,show,placebo,40,animation
153,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.2,1.0,3.4,0.4,0.7,0.0,2,1,10,45,290,3,25,0,4,2,60,28,3,2000,1:1,hex,show,fast,40,psnr
154,--aud,--constrained-intra,,,--slow-firstpass,--weightb,2.0,1.3,1.2,1.2,0.3,0.8,0.3,2,0,16,45,250,1,22,10,5,3,61,28,3,2000,-1:-1,umh,show,medium,10,animation
155,--aud,--constrained-intra,,--no-asm,,--no-weightb,1.0,1.1,1.3,4.2,0.3,0.6,0.1,2,0,12,45,230,2,23,20,4,2,61,48,6,2000,-1:-1,hex,crop,slow,30,animation
156,--aud,,,,--slow-firstpass,--weightb,2.0,1.6,1.2,1.8,0.4,0.6,0.4,1,0,2,45,260,2,27,50,5,1,63,18,2,1000,1:1,hex,crop,slower,10,animation
157,--aud,,,,,--weightb,0.5,1.6,1.4,2.2,0.2,0.8,0.7,3,2,2,5,200,2,30,20,3,0,68,18,5,1000,1:1,hex,crop,slower,30,psnr
158,,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.5,1.0,4.8,0.6,0.7,0.6,1,1,0,50,300,2,25,50,4,1,68,28,5,1000,-2:-2,dia,crop,fast,10,psnr
159,,,,,--slow-firstpass,--no-weightb,1.5,1.0,1.4,2.8,0.5,0.7,0.5,1,2,16,10,260,0,25,40,4,2,68,28,5,2000,1:1,umh,show,veryfast,0,ssim
160,--aud,,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.4,1.3,3.8,0.6,0.6,0.5,3,0,0,0,280,0,22,0,4,2,65,18,5,1000,-2:-2,umh,show,superfast,0,ssim
161,--aud,,,--no-asm,,--no-weightb,2.5,1.4,1.0,2.4,0.2,0.8,0.0,2,2,14,45,240,4,23,10,4,2,64,38,1,2000,-1:-1,hex,crop,medium,30,grain
162,,,,--no-asm,,--no-weightb,0.5,1.1,1.4,4.0,0.6,0.9,0.2,2,0,0,20,270,0,24,40,3,2,65,48,5,2000,-1:-1,dia,crop,medium,0,animation
163,--aud,--constrained-intra,,,--slow-firstpass,--weightb,0.0,1.1,1.2,4.2,0.6,0.6,0.1,1,0,12,15,300,2,29,20,3,1,67,48,5,2000,-2:-2,hex,show,faster,30,ssim
164,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,2.0,1.6,1.1,3.0,0.6,0.6,0.3,1,2,2,10,220,4,22,0,3,1,69,18,6,1000,1:1,dia,crop,fast,0,psnr
165,,,,,--slow-firstpass,--weightb,1.5,1.4,1.2,4.6,0.4,0.9,0.0,2,1,0,15,230,0,20,40,4,1,61,28,1,2000,-2:-2,hex,crop,superfast,0,animation
166,--aud,,,,,--no-weightb,0.0,1.0,1.4,4.4,0.6,0.7,0.3,3,1,8,25,240,4,28,20,3,2,61,18,5,2000,1:1,hex,crop,fast,0,ssim
167,--aud,,,--no-asm,,--no-weightb,1.0,1.5,1.0,3.8,0.6,0.6,0.3,2,0,12,20,240,3,28,10,3,1,63,18,4,2000,-1:-1,umh,show,slower,0,psnr
168,,--constrained-intra,,,,--weightb,1.0,1.1,1.1,4.2,0.6,0.7,0.4,3,2,12,40,270,1,21,30,3,2,60,28,5,1000,1:1,umh,show,faster,30,ssim
169,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.0,1.1,4.2,0.5,0.6,0.4,3,0,0,25,250,2,21,20,4,2,65,28,2,2000,-1:-1,hex,show,fast,0,psnr
170,,--constrained-intra,,,,--weightb,1.5,1.1,1.4,0.4,0.6,0.6,0.7,3,1,2,20,250,4,28,0,3,2,66,38,4,1000,-1:-1,hex,show,veryfast,0,ssim
171,--aud,--constrained-intra,--intra-refresh,,,--weightb,1.5,1.1,1.0,2.2,0.5,0.8,0.6,0,2,14,25,270,1,26,50,3,2,65,28,1,1000,-1:-1,dia,crop,fast,0,ssim
172,--aud,,,,,--no-weightb,0.5,1.3,1.3,3.2,0.2,0.9,0.9,3,1,12,10,300,3,21,20,3,0,63,48,4,1000,-1:-1,dia,show,slow,0,grain
173,--aud,--constrained-intra,,,,--weightb,2.5,1.5,1.0,0.4,0.4,0.9,0.0,2,0,16,25,290,4,21,50,4,4,60,18,2,2000,-2:-2,dia,crop,slow,30,ssim
174,,,,,--slow-firstpass,--no-weightb,2.0,1.2,1.3,4.6,0.2,0.7,0.0,0,1,8,40,270,0,27,40,4,4,60,18,3,2000,-2:-2,umh,crop,medium,0,ssim
175,--aud,--constrained-intra,,,,--weightb,3.0,1.4,1.3,2.8,0.6,0.9,0.3,1,0,8,10,210,3,21,40,3,1,61,48,5,2000,1:1,hex,show,superfast,30,ssim
176,,,,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.4,0.8,0.6,0.8,0.7,3,0,6,25,220,0,29,0,3,0,66,38,6,1000,-1:-1,hex,show,slower,30,grain
177,--aud,--constrained-intra,,--no-asm,,--no-weightb,2.0,1.1,1.0,4.8,0.3,0.6,0.6,1,0,4,40,210,3,30,20,3,3,60,38,6,1000,-1:-1,dia,show,slow,0,animation
178,--aud,,,,--slow-firstpass,--weightb,2.0,1.4,1.0,0.4,0.6,0.8,0.1,2,1,12,20,250,2,22,10,5,3,64,48,6,1000,1:1,dia,show,slower,40,ssim
179,,--constrained-intra,,,,--weightb,3.0,1.1,1.2,1.2,0.3,0.6,0.4,2,1,14,5,200,0,21,40,5,2,69,18,5,2000,1:1,umh,show,veryfast,30,animation
180,--aud,,,--no-asm,--slow-firstpass,--no-weightb,3.0,1.1,1.1,2.8,0.3,0.6,0.8,0,0,4,50,220,4,29,20,3,3,68,48,4,2000,1:1,hex,crop,medium,0,grain
181,,,,,,--no-weightb,2.0,1.0,1.1,1.2,0.6,0.9,0.1,3,0,8,30,200,1,26,30,5,1,65,48,4,1000,-1:-1,hex,show,veryslow,10,animation
182,--aud,--constrained-intra,,,,--weightb,2.5,1.5,1.3,0.2,0.6,0.9,0.9,0,1,12,25,230,0,25,10,5,2,60,18,4,1000,-2:-2,dia,show,veryslow,40,psnr
183,--aud,,,--no-asm,,--weightb,1.0,1.2,1.4,1.6,0.2,0.9,0.7,2,1,8,30,210,0,23,10,4,3,60,18,5,1000,-1:-1,dia,show,faster,0,psnr
184,--aud,--constrained-intra,,,,--no-weightb,1.0,1.2,1.2,2.6,0.2,0.7,0.1,2,0,6,25,220,3,30,30,4,1,68,28,2,2000,-2:-2,umh,crop,fast,0,ssim
185,--aud,--constrained-intra,,,--slow-firstpass,--weightb,0.5,1.0,1.2,2.0,0.5,0.7,0.2,2,0,0,45,280,0,27,40,5,4,68,38,4,1000,-1:-1,dia,crop,superfast,10,animation
186,,--constrained-intra,,,,--weightb,2.0,1.1,1.3,4.6,0.6,0.7,0.7,3,1,6,10,240,1,24,40,4,0,61,18,6,2000,-2:-2,dia,show,ultrafast,0,psnr
187,,--constrained-intra,,--no-asm,,--no-weightb,2.0,1.4,1.1,4.8,0.6,0.6,0.5,3,2,14,20,270,3,28,20,4,2,61,48,2,1000,-1:-1,dia,crop,veryslow,30,ssim
188,,,,--no-asm,--slow-firstpass,--weightb,3.0,1.3,1.0,1.0,0.3,0.8,0.9,3,1,0,30,290,4,23,0,4,1,68,18,1,1000,-2:-2,hex,crop,medium,10,psnr
189,--aud,--constrained-intra,,--no-asm,,--no-weightb,0.5,1.1,1.2,3.2,0.5,0.6,0.0,2,0,8,0,210,1,24,20,4,4,68,18,1,2000,-2:-2,hex,show,superfast,30,grain
190,--aud,,,--no-asm,,--no-weightb,2.0,1.3,1.3,4.2,0.2,0.6,0.3,3,0,0,30,270,1,23,50,3,4,69,28,5,1000,-2:-2,umh,show,medium,0,animation
191,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,0.0,1.1,1.1,1.4,0.5,0.7,0.8,0,0,4,40,240,3,28,40,4,2,67,48,5,1000,1:1,umh,show,medium,30,grain
192,,--constrained-intra,,--no-asm,,--weightb,1.0,1.2,1.0,2.8,0.3,0.8,0.1,2,0,8,10,300,0,29,10,3,3,62,18,4,2000,1:1,umh,show,superfast,30,psnr
193,,--constrained-intra,,,,--no-weightb,2.0,1.5,1.2,1.2,0.3,0.9,0.1,0,0,12,20,240,3,30,20,3,3,69,38,2,1000,-1:-1,dia,show,placebo,30,psnr
194,,,,--no-asm,,--weightb,1.0,1.0,1.0,2.0,0.4,0.9,0.4,2,0,8,45,210,2,26,20,4,0,62,48,3,2000,1:1,umh,show,placebo,0,psnr
195,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,1.5,1.6,1.3,2.2,0.2,0.6,0.8,3,0,12,25,280,2,23,30,4,2,62,38,4,2000,-2:-2,hex,crop,slower,40,animation
196,,,,--no-asm,--slow-firstpass,--weightb,3.0,1.6,1.1,1.8,0.5,0.8,0.9,2,1,4,30,240,1,27,50,5,1,62,38,6,1000,-1:-1,hex,crop,fast,40,grain
197,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.0,1.3,4.6,0.4,0.8,0.1,1,0,14,0,200,3,28,0,3,0,65,28,5,1000,-2:-2,umh,show,ultrafast,10,psnr
198,--aud,,,--no-asm,--slow-firstpass,--weightb,3.0,1.3,1.0,3.0,0.3,0.7,0.4,2,2,8,40,220,3,22,20,4,4,61,28,5,2000,-1:-1,dia,crop,placebo,0,animation
199,,,,,--slow-firstpass,--no-weightb,2.0,1.1,1.0,1.6,0.4,0.7,0.8,2,1,16,50,240,0,24,0,5,1,64,48,6,2000,1:1,hex,show,slower,40,animation
200,,,,--no-asm,,--no-weightb,2.5,1.6,1.1,4.8,0.2,0.7,0.5,0,0,8,20,200,1,28,40,3,4,67,18,1,2000,1:1,hex,crop,slow,10,grain
201,--aud,,,,--slow-firstpass,--no-weightb,2.0,1.3,1.3,0.2,0.3,0.9,0.2,2,1,4,10,240,1,25,50,3,2,64,28,3,1000,-2:-2,dia,crop,faster,30,grain
202,--aud,,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.3,1.3,3.2,0.6,0.9,0.8,1,1,14,45,280,4,30,20,4,2,69,18,6,2000,-2:-2,umh,show,fast,0,animation
203,--aud,--constrained-intra,,,,--no-weightb,2.0,1.1,1.2,0.6,0.6,0.7,0.2,0,2,4,35,290,2,22,10,3,0,67,28,2,1000,-1:-1,umh,crop,fast,30,ssim
204,--aud,,,,,--weightb,3.0,1.0,1.2,4.8,0.4,0.9,0.9,2,1,8,5,260,0,23,20,3,1,68,48,2,2000,-2:-2,dia,crop,veryfast,0,ssim
205,,--constrained-intra,,,--slow-firstpass,--weightb,1.0,1.5,1.3,5.0,0.3,0.9,0.2,1,1,16,15,260,2,24,50,3,3,67,38,3,2000,-1:-1,umh,show,veryslow,30,grain
206,--aud,,,--no-asm,,--no-weightb,2.5,1.2,1.1,4.2,0.4,0.8,0.5,1,1,0,35,220,3,28,50,5,4,62,28,3,1000,1:1,umh,crop,slower,30,animation
207,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,3.0,1.6,1.4,3.6,0.5,0.9,0.3,2,1,0,15,210,0,22,30,3,1,68,48,6,1000,1:1,hex,show,superfast,30,ssim
208,--aud,--constrained-intra,,--no-asm,,--weightb,2.0,1.0,1.3,4.8,0.6,0.8,0.4,1,0,10,20,220,4,27,10,4,4,60,18,3,2000,1:1,dia,show,slow,10,animation
209,,--constrained-intra,,--no-asm,,--weightb,2.0,1.0,1.2,0.2,0.4,0.7,0.7,3,1,0,20,240,2,26,50,3,3,60,38,2,1000,-2:-2,hex,crop,superfast,40,psnr
210,--aud,--constrained-intra,,,,--no-weightb,2.5,1.1,1.4,3.4,0.2,0.9,0.7,1,1,16,50,270,4,26,10,4,4,63,48,5,2000,-2:-2,hex,show,slower,40,psnr
211,,,,,--slow-firstpass,--no-weightb,0.0,1.2,1.0,1.0,0.4,0.9,0.9,0,1,4,0,300,2,26,0,5,2,62,18,2,2000,1:1,dia,show,slower,40,animation
212,,,,--no-asm,--slow-firstpass,--weightb,2.5,1.1,1.4,1.0,0.4,0.8,0.9,1,1,0,15,210,2,21,10,4,2,66,38,5,1000,-2:-2,dia,crop,faster,40,psnr
213,,,--intra-refresh,--no-asm,--slow-firstpass,--no-weightb,2.5,1.4,1.3,1.4,0.2,0.6,0.1,3,1,4,5,280,4,27,20,5,4,64,48,1,1000,1:1,umh,show,veryslow,0,animation
214,--aud,--constrained-intra,,,--slow-firstpass,--no-weightb,1.0,1.3,1.2,4.6,0.3,0.7,0.4,1,1,8,5,200,0,25,0,4,0,61,28,5,1000,1:1,hex,show,superfast,10,grain
215,,,,--no-asm,--slow-firstpass,--weightb,0.0,1.4,1.2,4.0,0.2,0.7,0.2,2,0,16,0,270,3,24,0,4,0,67,28,6,1000,1:1,hex,crop,veryslow,10,psnr
216,--aud,--constrained-intra,,--no-asm,,--no-weightb,1.5,1.5,1.1,1.0,0.3,0.7,0.5,0,1,8,45,240,0,29,20,3,3,68,48,3,1000,-1:-1,umh,show,slower,0,animation
217,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,0.0,1.3,1.4,2.4,0.4,0.8,0.5,3,0,6,10,240,4,22,20,4,4,64,48,6,2000,-2:-2,umh,crop,placebo,10,grain
218,,,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.4,1.3,1.0,0.5,0.7,0.1,2,1,14,10,200,0,30,0,3,3,66,28,1,1000,1:1,hex,show,veryslow,0,ssim
219,--aud,,,,--slow-firstpass,--weightb,1.0,1.4,1.0,3.2,0.2,0.9,0.8,2,2,12,5,210,4,23,40,3,2,67,48,4,2000,1:1,umh,crop,ultrafast,0,psnr
220,,,,--no-asm,--slow-firstpass,--no-weightb,1.5,1.5,1.4,4.2,0.2,0.7,0.8,2,0,8,15,240,3,26,30,3,1,68,18,4,1000,1:1,dia,crop,slow,10,psnr
221,,,,--no-asm,,--weightb,1.5,1.4,1.2,4.4,0.6,0.9,0.6,2,1,2,5,230,1,27,10,5,0,64,38,4,2000,-2:-2,umh,show,slow,30,ssim
222,--aud,,,,--slow-firstpass,--weightb,1.5,1.6,1.3,0.8,0.5,0.6,0.0,0,0,16,0,280,3,26,40,5,2,64,18,1,2000,-2:-2,dia,crop,faster,10,ssim
223,,,,--no-asm,--slow-firstpass,--no-weightb,1.5,1.0,1.3,5.0,0.2,0.6,0.7,1,2,10,45,220,0,28,10,3,2,64,48,2,2000,-1:-1,dia,show,faster,0,animation
224,,--constrained-intra,,,--slow-firstpass,--weightb,1.0,1.0,1.3,4.0,0.6,0.7,0.6,0,0,16,50,240,0,26,50,3,0,68,38,5,1000,-2:-2,dia,show,slow,10,ssim
225,,,,,,--weightb,1.5,1.4,1.4,4.8,0.5,0.8,0.0,2,2,6,10,200,1,24,30,3,3,66,28,4,2000,-2:-2,dia,crop,superfast,40,ssim
226,,--constrained-intra,,,--slow-firstpass,--no-weightb,1.0,1.0,1.2,1.0,0.3,0.8,0.4,1,0,10,50,260,1,25,0,4,3,69,18,3,2000,-1:-1,dia,show,slow,10,ssim
227,,--constrained-intra,,,,--no-weightb,3.0,1.3,1.2,4.0,0.2,0.8,0.2,3,1,0,35,220,2,25,40,3,3,66,18,6,2000,1:1,hex,crop,medium,30,grain
228,,,,--no-asm,,--weightb,2.5,1.3,1.1,0.4,0.5,0.7,0.7,3,0,16,25,260,4,26,0,4,2,60,28,1,2000,-1:-1,umh,show,veryslow,30,grain
229,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.0,1.1,1.0,0.2,0.4,0.6,0.2,1,0,4,30,280,0,20,50,5,0,60,28,6,2000,-1:-1,umh,show,veryslow,40,psnr
230,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.0,1.5,1.0,1.0,0.2,0.6,0.3,2,0,10,10,290,3,26,30,4,4,66,48,6,2000,-2:-2,hex,show,fast,0,psnr
231,,,,--no-asm,--slow-firstpass,--no-weightb,0.0,1.0,1.2,2.2,0.6,0.8,0.4,1,1,12,25,290,3,30,20,4,0,61,28,1,1000,1:1,umh,crop,veryslow,30,psnr
232,--aud,,,--no-asm,,--no-weightb,0.5,1.6,1.0,5.0,0.5,0.9,0.0,2,0,2,50,280,1,27,10,5,4,68,38,1,1000,1:1,umh,show,slow,40,grain
233,--aud,,,--no-asm,,--weightb,1.0,1.1,1.4,1.4,0.2,0.8,0.4,3,1,6,10,230,2,21,20,4,3,69,48,6,1000,1:1,dia,show,faster,10,psnr
234,,,,--no-asm,,--no-weightb,1.5,1.6,1.1,0.6,0.5,0.9,0.4,0,1,4,25,280,4,26,10,4,3,64,48,2,2000,-1:-1,hex,crop,placebo,0,psnr
235,--aud,,,,,--no-weightb,1.5,1.1,1.4,0.2,0.2,0.8,0.3,2,0,10,10,210,4,28,10,3,0,68,48,6,2000,-1:-1,dia,show,slower,40,ssim
236,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,2.0,1.4,1.3,4.6,0.4,0.8,0.0,3,1,4,25,250,4,29,10,4,0,66,38,2,1000,1:1,hex,show,fast,40,grain
237,,--constrained-intra,,--no-asm,,--weightb,2.5,1.5,1.2,2.4,0.2,0.9,0.6,3,1,6,30,210,2,20,0,3,4,68,48,5,2000,1:1,umh,crop,fast,10,psnr
238,,,,,--slow-firstpass,--weightb,0.0,1.2,1.1,4.4,0.6,0.8,0.4,1,1,0,35,280,1,24,30,4,2,64,48,2,2000,1:1,dia,crop,slow,30,grain
239,--aud,,,--no-asm,,--weightb,3.0,1.1,1.0,2.2,0.6,0.9,0.6,3,0,10,0,210,3,22,0,5,1,69,28,5,2000,-2:-2,hex,show,veryfast,0,animation
240,,,,,--slow-firstpass,--weightb,0.5,1.6,1.0,2.2,0.3,0.6,0.1,3,0,2,40,270,4,25,30,3,1,69,28,3,2000,1:1,dia,crop,slow,40,psnr
241,--aud,--constrained-intra,,--no-asm,,--no-weightb,1.5,1.1,1.1,4.0,0.4,0.8,0.6,3,0,4,45,270,2,22,30,4,3,66,28,1,1000,1:1,dia,crop,faster,30,psnr
242,,,,,,--weightb,0.0,1.5,1.3,4.2,0.4,0.6,0.0,2,2,2,5,250,4,27,10,4,0,69,38,1,2000,1:1,hex,show,placebo,10,psnr
243,--aud,--constrained-intra,,,,--no-weightb,1.0,1.4,1.3,4.8,0.3,0.8,0.2,3,2,12,15,280,1,28,10,4,2,60,28,2,2000,-1:-1,dia,show,fast,30,grain
244,--aud,,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.6,1.2,3.0,0.3,0.7,0.5,0,1,10,25,290,4,27,50,5,1,60,18,2,2000,-2:-2,dia,show,slow,40,psnr
245,,,,--no-asm,,--weightb,1.5,1.0,1.0,0.6,0.6,0.7,0.0,2,1,8,5,240,3,27,10,3,0,68,48,5,1000,-1:-1,umh,show,placebo,0,psnr
246,--aud,,,--no-asm,,--weightb,2.5,1.3,1.3,1.4,0.2,0.7,0.2,0,0,8,50,250,2,25,50,3,4,62,38,5,1000,1:1,dia,show,veryfast,10,ssim
247,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,1.0,1.1,1.1,0.6,0.6,0.6,0.0,3,2,2,20,290,4,28,40,4,3,63,28,5,1000,-2:-2,hex,crop,placebo,10,grain
248,--aud,--constrained-intra,,,,--no-weightb,0.5,1.3,1.2,0.6,0.4,0.7,0.8,2,1,8,0,260,1,22,20,5,1,69,28,6,1000,-1:-1,hex,crop,superfast,0,psnr
249,,--constrained-intra,,,--slow-firstpass,--weightb,2.5,1.4,1.2,2.4,0.5,0.6,0.8,2,0,4,40,220,1,28,0,4,1,64,18,5,2000,-1:-1,hex,crop,ultrafast,0,animation
250,,--constrained-intra,,,,--weightb,2.0,1.5,1.1,2.0,0.3,0.7,0.6,1,1,14,35,300,1,28,10,5,0,68,48,6,1000,1:1,umh,crop,placebo,30,grain
251,,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,0.0,1.1,1.2,1.6,0.5,0.9,0.7,1,2,16,45,270,0,21,20,5,4,68,28,6,1000,-1:-1,umh,show,faster,0,ssim
252,,,,--no-asm,,--weightb,1.5,1.5,1.3,4.0,0.2,0.7,0.4,2,2,16,30,230,2,28,20,4,4,61,18,1,2000,-2:-2,umh,show,faster,30,animation
253,--aud,,,--no-asm,--slow-firstpass,--no-weightb,2.0,1.5,1.2,0.8,0.5,0.9,0.2,1,1,16,20,200,0,24,40,4,0,63,38,6,2000,-2:-2,dia,show,medium,40,grain
254,,,,--no-asm,,--no-weightb,2.0,1.3,1.1,2.4,0.4,0.8,0.7,0,2,14,0,250,4,24,50,5,2,67,48,1,2000,1:1,dia,show,veryfast,40,animation
255,--aud,--constrained-intra,,,,--no-weightb,3.0,1.5,1.4,1.2,0.4,0.9,0.8,2,2,12,20,230,2,24,20,4,4,67,38,2,1000,-1:-1,dia,crop,faster,0,animation
256,,--constrained-intra,,,--slow-firstpass,--no-weightb,1.0,1.6,1.4,4.6,0.2,0.9,0.6,1,1,4,25,270,3,25,20,5,4,63,38,1,1000,-1:-1,hex,show,slow,40,grain
257,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.3,1.3,4.2,0.4,0.8,0.9,1,2,10,25,220,0,26,20,3,3,61,28,4,2000,-1:-1,umh,crop,faster,0,animation
258,--aud,--constrained-intra,,,,--weightb,0.0,1.1,1.1,3.8,0.3,0.7,0.4,3,2,10,0,300,4,25,20,4,3,62,28,1,2000,-1:-1,dia,show,fast,30,grain
259,--aud,--constrained-intra,,--no-asm,--slow-firstpass,--weightb,2.0,1.2,1.4,3.8,0.4,0.6,0.4,3,2,2,0,250,2,26,10,3,4,68,38,4,2000,1:1,dia,show,ultrafast,10,psnr
260,,,,--no-asm,,--weightb,0.0,1.3,1.3,0.4,0.5,0.6,0.2,1,0,0,5,200,4,25,40,5,0,69,18,1,2000,-1:-1,hex,show,veryfast,30,animation
261,,--constrained-intra,,,--slow-firstpass,--no-weightb,1.5,1.4,1.2,0.6,0.3,0.8,0.8,3,1,8,10,220,0,27,10,5,3,66,18,1,2000,1:1,umh,show,slow,10,psnr
262,,,,--no-asm,,--no-weightb,0.5,1.1,1.0,4.8,0.3,0.9,0.7,1,1,0,25,280,2,20,20,3,3,63,38,2,1000,1:1,umh,show,placebo,30,psnr
263,--aud,,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.5,1.3,0.2,0.5,0.9,0.7,3,1,12,45,250,1,27,50,4,4,64,38,5,2000,-1:-1,dia,show,placebo,0,grain
264,--aud,,,,,--weightb,3.0,1.0,1.3,1.4,0.3,0.8,0.4,0,0,14,30,240,4,21,30,3,2,64,48,2,2000,-2:-2,dia,show,faster,10,ssim
265,,,,,,--no-weightb,2.5,1.1,1.2,1.2,0.4,0.9,0.4,0,1,12,45,260,3,27,20,3,1,60,38,6,1000,1:1,dia,crop,medium,40,ssim
266,,,,--no-asm,--slow-firstpass,--no-weightb,1.0,1.5,1.2,1.4,0.5,0.7,0.2,2,0,12,5,210,3,23,30,4,1,61,18,3,2000,-2:-2,dia,crop,ultrafast,30,animation
267,--aud,--constrained-intra,,,--slow-firstpass,--weightb,2.0,1.0,1.0,1.6,0.4,0.7,0.0,1,1,8,25,240,1,23,0,4,0,69,28,5,1000,1:1,dia,crop,veryfast,10,ssim
268,,--constrained-intra,,--no-asm,--slow-firstpass,--no-weightb,2.5,1.4,1.3,5.0,0.6,0.7,0.8,1,1,4,5,250,3,30,40,5,0,66,18,2,2000,-1:-1,dia,crop,superfast,40,psnr
